-32247.838 -137854.345 48.6629
-32242.735 -137854.345 48.8124
-32237.632 -137854.345 48.8182
-32232.530 -137854.345 48.8659
-32227.427 -137854.345 49.0704
-32222.325 -137854.345 49.2629
-32217.222 -137854.345 49.4259
-32212.119 -137854.345 49.5617
-32207.017 -137854.345 49.7865
-32201.914 -137854.345 50.2063
-32196.811 -137854.345 50.4539
-32191.709 -137854.345 50.7645
-32186.606 -137854.345 50.9749
-32181.503 -137854.345 51.1266
-32176.401 -137854.345 51.4453
-32171.298 -137854.345 51.7257
-32166.195 -137854.345 51.9669
-32161.093 -137854.345 52.2401
-32155.990 -137854.345 52.4987
-32150.887 -137854.345 52.7664
-32145.785 -137854.345 52.9319
-32140.682 -137854.345 53.0711
-32135.579 -137854.345 53.3068
-32130.477 -137854.345 53.5552
-32125.374 -137854.345 53.7632
-32120.272 -137854.345 53.9335
-32115.169 -137854.345 54.0799
-32110.066 -137854.345 54.1737
-32104.964 -137854.345 53.912
-32099.861 -137854.345 53.5297
-32094.758 -137854.345 53.5429
-32089.656 -137854.345 53.7088
-32084.553 -137854.345 54.1554
-32079.450 -137854.345 54.6581
-32074.348 -137854.345 54.8854
-32069.245 -137854.345 55.0852
-32064.142 -137854.345 55.334
-32059.040 -137854.345 55.4914
-32053.937 -137854.345 55.6419
-32048.834 -137854.345 55.8878
-32043.732 -137854.345 56.1166
-32038.629 -137854.345 56.3164
-32033.527 -137854.345 56.5205
-32028.424 -137854.345 56.2318
-32023.321 -137854.345 56.1149
-32018.219 -137854.345 56.2991
-32013.116 -137854.345 56.4544
-32008.013 -137854.345 56.5665
-32002.911 -137854.345 57.3394
-31997.808 -137854.345 58.9676
-31992.705 -137854.345 59.4253
-31987.603 -137854.345 59.5565
-31982.500 -137854.345 59.8305
-31977.397 -137854.345 59.9977
-31972.295 -137854.345 60.0932
-31967.192 -137854.345 60.1528
-31962.089 -137854.345 60.2033
-31956.987 -137854.345 60.2505
-31951.884 -137854.345 60.27
-31946.781 -137854.345 60.3035
-31941.679 -137854.345 60.4167
-31936.576 -137854.345 60.5702
-31931.474 -137854.345 60.6919
-31926.371 -137854.345 60.719
-31921.268 -137854.345 60.7684
-31916.166 -137854.345 60.8894
-31911.063 -137854.345 60.9535
-31905.960 -137854.345 60.9464
-31900.858 -137854.345 60.9151
-31895.755 -137854.345 60.9136
-31890.652 -137854.345 60.975
-31885.550 -137854.345 61.0627
-31880.447 -137854.345 61.1252
-31875.344 -137854.345 61.1255
-31870.242 -137854.345 61.0515
-31865.139 -137854.345 60.9668
-31860.036 -137854.345 60.8887
-31854.934 -137854.345 60.8371
-31849.831 -137854.345 60.7933
-31844.728 -137854.345 60.7494
-31839.626 -137854.345 60.73
-31834.523 -137854.345 60.7512
-31829.421 -137854.345 60.8261
-31824.318 -137854.345 60.9492
-31819.215 -137854.345 61.0522
-31814.113 -137854.345 61.1182
-31809.010 -137854.345 61.188
-31803.907 -137854.345 61.2846
-31798.805 -137854.345 61.3934
-31793.702 -137854.345 61.4645
-31788.599 -137854.345 61.535
-31783.497 -137854.345 61.607
-31778.394 -137854.345 61.6566
-31773.291 -137854.345 61.7157
-31768.189 -137854.345 61.8182
-31763.086 -137854.345 61.9231
-31757.983 -137854.345 62.0103
-31752.881 -137854.345 62.1072
-31747.778 -137854.345 62.2475
-31742.675 -137854.345 62.4214
-31737.573 -137854.345 62.5974
-31732.470 -137854.345 62.7547
-31727.368 -137854.345 62.8936
-31722.265 -137854.345 62.9976
-31717.162 -137854.345 63.0745
-31712.060 -137854.345 63.11
-31706.957 -137854.345 63.1025
-31701.854 -137854.345 63.1741
-31696.752 -137854.345 63.297
-31691.649 -137854.345 63.4123
-31686.546 -137854.345 63.5928
-31681.444 -137854.345 63.9134
-31676.341 -137854.345 64.2707
-31671.238 -137854.345 64.4444
-31666.136 -137854.345 64.4188
-31661.033 -137854.345 64.3681
-31655.930 -137854.345 64.4059
-31650.828 -137854.345 64.4746
-31645.725 -137854.345 64.4998
-31640.623 -137854.345 64.5327
-31635.520 -137854.345 64.55
-31630.417 -137854.345 64.55
-31625.315 -137854.345 64.5643
-31620.212 -137854.345 64.6186
-31615.109 -137854.345 64.6177
-31610.007 -137854.345 64.5879
-31604.904 -137854.345 64.5769
-31599.801 -137854.345 64.5619
-31594.699 -137854.345 64.55
-31589.596 -137854.345 64.556
-31584.493 -137854.345 64.56
-31579.391 -137854.345 64.5442
-31574.288 -137854.345 64.5195
-31569.185 -137854.345 64.3887
-31564.083 -137854.345 64.3503
-31558.980 -137854.345 64.4193
-31553.877 -137854.345 64.4452
-31548.775 -137854.345 64.382
-31543.672 -137854.345 64.2589
-31538.570 -137854.345 63.625
-31533.467 -137854.345 62.9979
-31528.364 -137854.345 63.9228
-31523.262 -137854.345 65.3527
-31518.159 -137854.345 67.2303
-31513.056 -137854.345 68.5862
-31507.954 -137854.345 68.9204
-31502.851 -137854.345 68.5234
-31497.748 -137854.345 67.9072
-31492.646 -137854.345 67.2334
-31487.543 -137854.345 66.6754
-31482.440 -137854.345 66.2516
-31477.338 -137854.345 65.987
-31472.235 -137854.345 65.8075
-31467.132 -137854.345 65.6468
-31462.030 -137854.345 65.4421
-31456.927 -137854.345 65.203
-31451.824 -137854.345 64.9245
-31446.722 -137854.345 64.6306
-31441.619 -137854.345 64.2828
-31436.517 -137854.345 63.9093
-31431.414 -137854.345 63.5041
-31426.311 -137854.345 63.0803
-31421.209 -137854.345 62.6314
-31416.106 -137854.345 62.1043
-31411.003 -137854.345 61.5029
-31405.901 -137854.345 60.8551
-31400.798 -137854.345 60.2458
-31395.695 -137854.345 59.6728
-31390.593 -137854.345 59.0434
-31385.490 -137854.345 58.3828
-31380.387 -137854.345 57.6608
-31375.285 -137854.345 56.8662
-31370.182 -137854.345 56.006
-31365.079 -137854.345 55.1049
-31359.977 -137854.345 54.6346
-31354.874 -137854.345 54.1972
-31349.771 -137854.345 53.5475
-31344.669 -137854.345 52.7507
-31339.566 -137854.345 51.8934
-31334.464 -137854.345 51.0353
-31329.361 -137854.345 50.1993
-31324.258 -137854.345 49.3558
-31319.156 -137854.345 48.5466
-31314.053 -137854.345 47.8463
-31308.950 -137854.345 47.1186
-31303.848 -137854.345 46.2987
-31298.745 -137854.345 45.4743
-31293.642 -137854.345 44.7213
-31288.540 -137854.345 44.0499
-31283.437 -137854.345 43.3506
-31278.334 -137854.345 42.6441
-31273.232 -137854.345 41.9926
-31268.129 -137854.345 41.5202
-31263.026 -137854.345 41.0839
-31257.924 -137854.345 40.5711
-31252.821 -137854.345 39.8425
-31247.719 -137854.345 39.1532
-31242.616 -137854.345 38.5942
-31237.513 -137854.345 38.2009
-31232.411 -137854.345 37.851
-31227.308 -137854.345 37.4536
-31222.205 -137854.345 37.0358
-31217.103 -137854.345 36.5655
-31212.000 -137854.345 36.0814
-31206.897 -137854.345 35.6511
-31201.795 -137854.345 35.1987
-31196.692 -137854.345 34.8411
-31191.589 -137854.345 34.5578
-31186.487 -137854.345 34.2698
-31181.384 -137854.345 33.9975
-31176.281 -137854.345 33.8114
-31171.179 -137854.345 33.4653
-31166.076 -137854.345 32.4116
-31160.973 -137854.345 31.8192
-31155.871 -137854.345 31.9902
-31150.768 -137854.345 33.6625
-31145.666 -137854.345 35.6674
-31140.563 -137854.345 37.1752
-31135.460 -137854.345 37.331
-31130.358 -137854.345 37.4822
-31125.255 -137854.345 37.6231
-31120.152 -137854.345 37.7465
-31115.050 -137854.345 37.813
-31109.947 -137854.345 38.4927
-31104.844 -137854.345 39.9069
-31099.742 -137854.345 42.0155
-31094.639 -137854.345 44.2298
-31089.536 -137854.345 45.3089
-31084.434 -137854.345 46.1456
-31079.331 -137854.345 47.0855
-31074.228 -137854.345 48.0811
-31069.126 -137854.345 48.3726
-31064.023 -137854.345 48.1848
-31058.920 -137854.345 47.9717
-31053.818 -137854.345 47.7953
-31048.715 -137854.345 47.6987
-31043.613 -137854.345 47.6755
-31038.510 -137854.345 47.6917
-31033.407 -137854.345 47.6801
-31028.305 -137854.345 47.6234
-31023.202 -137854.345 47.5817
-31018.099 -137854.345 47.5809
-31012.997 -137854.345 47.5544
-31007.894 -137854.345 47.5342
-31002.791 -137854.345 47.507
-30997.689 -137854.345 47.4352
-30992.586 -137854.345 47.3646
-30987.483 -137854.345 48.4931
-30982.381 -137854.345 50.6853
-30977.278 -137854.345 50.2877
-30972.175 -137854.345 48.8789
-30967.073 -137854.345 47.297
-30961.970 -137854.345 45.6346
-30956.868 -137854.345 43.4135
-30951.765 -137854.345 42.1198
-30946.662 -137854.345 41.4699
-30941.560 -137854.345 40.6143
-30936.457 -137854.345 39.857
-30931.354 -137854.345 39.1771
-30926.252 -137854.345 38.5789
-30921.149 -137854.345 38.0574
-30916.046 -137854.345 37.6894
-30910.944 -137854.345 37.5429
-30905.841 -137854.345 37.3853
-30900.738 -137854.345 37.0362
-30895.636 -137854.345 36.6444
-30890.533 -137854.345 36.2717
-30885.430 -137854.345 35.9109
-30880.328 -137854.345 35.3672
-30875.225 -137854.345 34.903
-30870.122 -137854.345 34.6697
-30865.020 -137854.345 34.5712
-30859.917 -137854.345 34.5866
-30854.815 -137854.345 34.594
-30849.712 -137854.345 34.4989
-30844.609 -137854.345 34.3225
-30839.507 -137854.345 34.1312
-30834.404 -137854.345 33.9288
-30829.301 -137854.345 33.7414
-30824.199 -137854.345 33.5876
-30819.096 -137854.345 33.4563
-30813.993 -137854.345 33.3721
-30808.891 -137854.345 33.3292
-30803.788 -137854.345 33.333
-30798.685 -137854.345 33.3495
-30793.583 -137854.345 33.3531
-30788.480 -137854.345 33.3518
-30783.377 -137854.345 33.3758
-30778.275 -137854.345 33.4503
-30773.172 -137854.345 33.542
-30768.069 -137854.345 33.4566
-30762.967 -137854.345 33.1842
-30757.864 -137854.345 33.3383
-30752.762 -137854.345 33.789
-30747.659 -137854.345 33.7612
-30742.556 -137854.345 33.6336
-30737.454 -137854.345 33.5997
-30732.351 -137854.345 33.6186
-30727.248 -137854.345 33.6487
-30722.146 -137854.345 33.6858
-30717.043 -137854.345 33.7106
-32615.229 -137859.447 40.7396
-32610.126 -137859.447 42.3782
-32605.023 -137859.447 43.6103
-32599.921 -137859.447 44.5499
-32594.818 -137859.447 45.5473
-32589.715 -137859.447 46.4167
-32584.613 -137859.447 47.2226
-32579.510 -137859.447 48.0389
-32574.407 -137859.447 48.7723
-32569.305 -137859.447 49.648
-32564.202 -137859.447 50.6065
-32559.099 -137859.447 51.7022
-32553.997 -137859.447 52.9569
-32548.894 -137859.447 54.2152
-32543.791 -137859.447 55.2235
-32538.689 -137859.447 56.0984
-32533.586 -137859.447 56.562
-32528.483 -137859.447 56.5092
-32523.381 -137859.447 56.2501
-32518.278 -137859.447 56.2724
-32513.176 -137859.447 56.1275
-32508.073 -137859.447 55.7029
-32502.970 -137859.447 55.2325
-32497.868 -137859.447 54.9874
-32492.765 -137859.447 54.4178
-32487.662 -137859.447 53.6798
-32482.560 -137859.447 52.8862
-32477.457 -137859.447 52.1544
-32472.354 -137859.447 51.4586
-32467.252 -137859.447 50.783
-32462.149 -137859.447 50.1754
-32457.046 -137859.447 49.6048
-32451.944 -137859.447 48.8878
-32446.841 -137859.447 48.0511
-32441.738 -137859.447 47.3306
-32436.636 -137859.447 46.6441
-32431.533 -137859.447 45.9682
-32426.430 -137859.447 45.4872
-32421.328 -137859.447 45.2319
-32416.225 -137859.447 44.9714
-32411.123 -137859.447 44.5885
-32406.020 -137859.447 44.3508
-32400.917 -137859.447 44.579
-32395.815 -137859.447 44.9436
-32390.712 -137859.447 45.3015
-32385.609 -137859.447 45.6907
-32380.507 -137859.447 45.8582
-32375.404 -137859.447 46.013
-32370.301 -137859.447 46.1006
-32365.199 -137859.447 45.9
-32360.096 -137859.447 45.8495
-32354.993 -137859.447 45.9762
-32349.891 -137859.447 46.0752
-32344.788 -137859.447 46.1658
-32339.685 -137859.447 46.1723
-32334.583 -137859.447 46.2267
-32329.480 -137859.447 46.3258
-32324.378 -137859.447 46.5589
-32319.275 -137859.447 46.8182
-32314.172 -137859.447 47.0786
-32309.070 -137859.447 47.2796
-32303.967 -137859.447 47.4961
-32298.864 -137859.447 47.6528
-32293.762 -137859.447 47.8808
-32288.659 -137859.447 48.119
-32283.556 -137859.447 48.2384
-32278.454 -137859.447 48.3159
-32273.351 -137859.447 48.3882
-32268.248 -137859.447 48.4641
-32263.146 -137859.447 48.4929
-32258.043 -137859.447 48.5615
-32252.940 -137859.447 48.7115
-32247.838 -137859.447 48.7568
-32242.735 -137859.447 48.8906
-32237.632 -137859.447 48.9595
-32232.530 -137859.447 49.0296
-32227.427 -137859.447 49.2197
-32222.325 -137859.447 49.3937
-32217.222 -137859.447 49.5845
-32212.119 -137859.447 49.7348
-32207.017 -137859.447 49.9496
-32201.914 -137859.447 50.2841
-32196.811 -137859.447 50.4888
-32191.709 -137859.447 50.7656
-32186.606 -137859.447 50.9983
-32181.503 -137859.447 51.1635
-32176.401 -137859.447 51.4391
-32171.298 -137859.447 51.6955
-32166.195 -137859.447 51.9253
-32161.093 -137859.447 52.1975
-32155.990 -137859.447 52.4028
-32150.887 -137859.447 52.6482
-32145.785 -137859.447 52.8117
-32140.682 -137859.447 52.9658
-32135.579 -137859.447 53.1917
-32130.477 -137859.447 53.4344
-32125.374 -137859.447 53.6702
-32120.272 -137859.447 53.8634
-32115.169 -137859.447 54.0259
-32110.066 -137859.447 54.1344
-32104.964 -137859.447 54.0195
-32099.861 -137859.447 53.81
-32094.758 -137859.447 53.8604
-32089.656 -137859.447 54.0294
-32084.553 -137859.447 54.3878
-32079.450 -137859.447 54.7314
-32074.348 -137859.447 54.8386
-32069.245 -137859.447 54.9598
-32064.142 -137859.447 55.245
-32059.040 -137859.447 55.4552
-32053.937 -137859.447 55.5858
-32048.834 -137859.447 55.8252
-32043.732 -137859.447 56.0599
-32038.629 -137859.447 56.2522
-32033.527 -137859.447 56.4192
-32028.424 -137859.447 56.2423
-32023.321 -137859.447 56.1845
-32018.219 -137859.447 56.3213
-32013.116 -137859.447 56.3777
-32008.013 -137859.447 56.4545
-32002.911 -137859.447 57.1068
-31997.808 -137859.447 58.6509
-31992.705 -137859.447 59.3434
-31987.603 -137859.447 59.526
-31982.500 -137859.447 59.7578
-31977.397 -137859.447 59.91
-31972.295 -137859.447 60.0042
-31967.192 -137859.447 60.0641
-31962.089 -137859.447 60.1098
-31956.987 -137859.447 60.1513
-31951.884 -137859.447 60.1698
-31946.781 -137859.447 60.2079
-31941.679 -137859.447 60.3174
-31936.576 -137859.447 60.4702
-31931.474 -137859.447 60.5988
-31926.371 -137859.447 60.6466
-31921.268 -137859.447 60.7048
-31916.166 -137859.447 60.8203
-31911.063 -137859.447 60.8829
-31905.960 -137859.447 60.8838
-31900.858 -137859.447 60.8604
-31895.755 -137859.447 60.8589
-31890.652 -137859.447 60.9127
-31885.550 -137859.447 60.9938
-31880.447 -137859.447 61.0553
-31875.344 -137859.447 61.0572
-31870.242 -137859.447 60.9881
-31865.139 -137859.447 60.9072
-31860.036 -137859.447 60.8304
-31854.934 -137859.447 60.7765
-31849.831 -137859.447 60.7305
-31844.728 -137859.447 60.686
-31839.626 -137859.447 60.6698
-31834.523 -137859.447 60.6972
-31829.421 -137859.447 60.7795
-31824.318 -137859.447 60.9096
-31819.215 -137859.447 61.0219
-31814.113 -137859.447 61.0906
-31809.010 -137859.447 61.1592
-31803.907 -137859.447 61.2536
-31798.805 -137859.447 61.3622
-31793.702 -137859.447 61.4388
-31788.599 -137859.447 61.5129
-31783.497 -137859.447 61.5843
-31778.394 -137859.447 61.6349
-31773.291 -137859.447 61.697
-31768.189 -137859.447 61.8004
-31763.086 -137859.447 61.9074
-31757.983 -137859.447 61.9965
-31752.881 -137859.447 62.096
-31747.778 -137859.447 62.2386
-31742.675 -137859.447 62.4137
-31737.573 -137859.447 62.5897
-31732.470 -137859.447 62.7458
-31727.368 -137859.447 62.8854
-31722.265 -137859.447 62.9921
-31717.162 -137859.447 63.072
-31712.060 -137859.447 63.108
-31706.957 -137859.447 63.1011
-31701.854 -137859.447 63.1738
-31696.752 -137859.447 63.2973
-31691.649 -137859.447 63.4129
-31686.546 -137859.447 63.5938
-31681.444 -137859.447 63.9149
-31676.341 -137859.447 64.2719
-31671.238 -137859.447 64.4447
-31666.136 -137859.447 64.4185
-31661.033 -137859.447 64.368
-31655.930 -137859.447 64.4063
-31650.828 -137859.447 64.4747
-31645.725 -137859.447 64.4999
-31640.623 -137859.447 64.5328
-31635.520 -137859.447 64.55
-31630.417 -137859.447 64.55
-31625.315 -137859.447 64.5643
-31620.212 -137859.447 64.6188
-31615.109 -137859.447 64.6175
-31610.007 -137859.447 64.5878
-31604.904 -137859.447 64.5769
-31599.801 -137859.447 64.5618
-31594.699 -137859.447 64.55
-31589.596 -137859.447 64.556
-31584.493 -137859.447 64.56
-31579.391 -137859.447 64.544
-31574.288 -137859.447 64.519
-31569.185 -137859.447 64.3878
-31564.083 -137859.447 64.3506
-31558.980 -137859.447 64.4195
-31553.877 -137859.447 64.4451
-31548.775 -137859.447 64.3816
-31543.672 -137859.447 64.2584
-31538.570 -137859.447 63.6219
-31533.467 -137859.447 62.9986
-31528.364 -137859.447 63.9313
-31523.262 -137859.447 65.3602
-31518.159 -137859.447 67.2361
-31513.056 -137859.447 68.5901
-31507.954 -137859.447 68.9191
-31502.851 -137859.447 68.5219
-31497.748 -137859.447 67.9046
-31492.646 -137859.447 67.2293
-31487.543 -137859.447 66.6719
-31482.440 -137859.447 66.2505
-31477.338 -137859.447 65.9863
-31472.235 -137859.447 65.8069
-31467.132 -137859.447 65.648
-31462.030 -137859.447 65.4449
-31456.927 -137859.447 65.2072
-31451.824 -137859.447 64.9285
-31446.722 -137859.447 64.6363
-31441.619 -137859.447 64.2911
-31436.517 -137859.447 63.9192
-31431.414 -137859.447 63.5158
-31426.311 -137859.447 63.0938
-31421.209 -137859.447 62.6474
-31416.106 -137859.447 62.122
-31411.003 -137859.447 61.5208
-31405.901 -137859.447 60.8749
-31400.798 -137859.447 60.2697
-31395.695 -137859.447 59.6992
-31390.593 -137859.447 59.07
-31385.490 -137859.447 58.4086
-31380.387 -137859.447 57.6874
-31375.285 -137859.447 56.8996
-31370.182 -137859.447 56.0393
-31365.079 -137859.447 55.1206
-31359.977 -137859.447 54.6443
-31354.874 -137859.447 54.2146
-31349.771 -137859.447 53.5812
-31344.669 -137859.447 52.8011
-31339.566 -137859.447 51.9552
-31334.464 -137859.447 51.1026
-31329.361 -137859.447 50.2661
-31324.258 -137859.447 49.4231
-31319.156 -137859.447 48.6178
-31314.053 -137859.447 47.9261
-31308.950 -137859.447 47.2086
-31303.848 -137859.447 46.4049
-31298.745 -137859.447 45.5711
-31293.642 -137859.447 44.8068
-31288.540 -137859.447 44.1474
-31283.437 -137859.447 43.4501
-31278.334 -137859.447 42.7337
-31273.232 -137859.447 42.0494
-31268.129 -137859.447 41.563
-31263.026 -137859.447 41.168
-31257.924 -137859.447 40.668
-31252.821 -137859.447 39.8974
-31247.719 -137859.447 39.1906
-31242.616 -137859.447 38.6246
-31237.513 -137859.447 38.2084
-31232.411 -137859.447 37.8398
-31227.308 -137859.447 37.4375
-31222.205 -137859.447 37.0253
-31217.103 -137859.447 36.5494
-31212.000 -137859.447 36.0466
-31206.897 -137859.447 35.6113
-31201.795 -137859.447 35.1619
-31196.692 -137859.447 34.8227
-31191.589 -137859.447 34.5414
-31186.487 -137859.447 34.2531
-31181.384 -137859.447 33.978
-31176.281 -137859.447 33.7831
-31171.179 -137859.447 33.4449
-31166.076 -137859.447 32.4275
-31160.973 -137859.447 31.815
-31155.871 -137859.447 31.9887
-31150.768 -137859.447 33.6467
-31145.666 -137859.447 35.5846
-31140.563 -137859.447 37.166
-31135.460 -137859.447 37.3145
-31130.358 -137859.447 37.463
-31125.255 -137859.447 37.6027
-31120.152 -137859.447 37.7422
-31115.050 -137859.447 37.7995
-31109.947 -137859.447 38.3216
-31104.844 -137859.447 39.6862
-31099.742 -137859.447 41.673
-31094.639 -137859.447 44.062
-31089.536 -137859.447 45.2911
-31084.434 -137859.447 46.1448
-31079.331 -137859.447 47.0735
-31074.228 -137859.447 48.0695
-31069.126 -137859.447 48.3635
-31064.023 -137859.447 48.1793
-31058.920 -137859.447 47.971
-31053.818 -137859.447 47.7948
-31048.715 -137859.447 47.6966
-31043.613 -137859.447 47.67
-31038.510 -137859.447 47.685
-31033.407 -137859.447 47.6703
-31028.305 -137859.447 47.6184
-31023.202 -137859.447 47.5975
-31018.099 -137859.447 47.5993
-31012.997 -137859.447 47.5423
-31007.894 -137859.447 47.52
-31002.791 -137859.447 47.4819
-30997.689 -137859.447 47.4015
-30992.586 -137859.447 47.349
-30987.483 -137859.447 48.939
-30982.381 -137859.447 50.9605
-30977.278 -137859.447 50.029
-30972.175 -137859.447 48.5266
-30967.073 -137859.447 46.9366
-30961.970 -137859.447 45.2358
-30956.868 -137859.447 42.7572
-30951.765 -137859.447 41.9241
-30946.662 -137859.447 41.2015
-30941.560 -137859.447 40.3219
-30936.457 -137859.447 39.5728
-30931.354 -137859.447 38.8912
-30926.252 -137859.447 38.2894
-30921.149 -137859.447 37.777
-30916.046 -137859.447 37.4889
-30910.944 -137859.447 37.4558
-30905.841 -137859.447 37.3565
-30900.738 -137859.447 36.9554
-30895.636 -137859.447 36.5486
-30890.533 -137859.447 36.2227
-30885.430 -137859.447 35.8344
-30880.328 -137859.447 35.2429
-30875.225 -137859.447 34.8105
-30870.122 -137859.447 34.6096
-30865.020 -137859.447 34.4819
-30859.917 -137859.447 34.4456
-30854.815 -137859.447 34.4281
-30849.712 -137859.447 34.4022
-30844.609 -137859.447 34.2503
-30839.507 -137859.447 34.069
-30834.404 -137859.447 33.8717
-30829.301 -137859.447 33.6969
-30824.199 -137859.447 33.5415
-30819.096 -137859.447 33.4071
-30813.993 -137859.447 33.3399
-30808.891 -137859.447 33.303
-30803.788 -137859.447 33.2989
-30798.685 -137859.447 33.3209
-30793.583 -137859.447 33.33
-30788.480 -137859.447 33.3226
-30783.377 -137859.447 33.3396
-30778.275 -137859.447 33.4195
-30773.172 -137859.447 33.5036
-30768.069 -137859.447 33.3076
-30762.967 -137859.447 32.9729
-30757.864 -137859.447 33.5024
-30752.762 -137859.447 33.9096
-30747.659 -137859.447 33.665
-30742.556 -137859.447 33.5591
-30737.454 -137859.447 33.55
-30732.351 -137859.447 33.5565
-30727.248 -137859.447 33.5925
-30722.146 -137859.447 33.6405
-30717.043 -137859.447 33.6902
-32615.229 -137864.550 40.2184
-32610.126 -137864.550 41.6418
-32605.023 -137864.550 42.7744
-32599.921 -137864.550 43.646
-32594.818 -137864.550 44.5856
-32589.715 -137864.550 45.3725
-32584.613 -137864.550 46.2018
-32579.510 -137864.550 47.122
-32574.407 -137864.550 47.9574
-32569.305 -137864.550 48.865
-32564.202 -137864.550 49.8625
-32559.099 -137864.550 50.988
-32553.997 -137864.550 52.124
-32548.894 -137864.550 53.2366
-32543.791 -137864.550 54.0943
-32538.689 -137864.550 54.7426
-32533.586 -137864.550 55.1375
-32528.483 -137864.550 55.2629
-32523.381 -137864.550 54.9505
-32518.278 -137864.550 54.6217
-32513.176 -137864.550 54.2487
-32508.073 -137864.550 53.7129
-32502.970 -137864.550 53.1987
-32497.868 -137864.550 52.9546
-32492.765 -137864.550 52.3081
-32487.662 -137864.550 51.5891
-32482.560 -137864.550 50.8666
-32477.457 -137864.550 50.1565
-32472.354 -137864.550 49.4747
-32467.252 -137864.550 48.8206
-32462.149 -137864.550 48.2308
-32457.046 -137864.550 47.6817
-32451.944 -137864.550 47.1123
-32446.841 -137864.550 46.5386
-32441.738 -137864.550 45.9982
-32436.636 -137864.550 45.4468
-32431.533 -137864.550 44.7887
-32426.430 -137864.550 44.3319
-32421.328 -137864.550 44.1422
-32416.225 -137864.550 44.0419
-32411.123 -137864.550 43.915
-32406.020 -137864.550 43.8581
-32400.917 -137864.550 44.0785
-32395.815 -137864.550 44.3218
-32390.712 -137864.550 44.621
-32385.609 -137864.550 45.0719
-32380.507 -137864.550 45.3207
-32375.404 -137864.550 45.5238
-32370.301 -137864.550 45.6508
-32365.199 -137864.550 45.5614
-32360.096 -137864.550 45.564
-32354.993 -137864.550 45.7604
-32349.891 -137864.550 46.0644
-32344.788 -137864.550 46.2412
-32339.685 -137864.550 46.3032
-32334.583 -137864.550 46.4061
-32329.480 -137864.550 46.5721
-32324.378 -137864.550 46.7741
-32319.275 -137864.550 47.0064
-32314.172 -137864.550 47.2514
-32309.070 -137864.550 47.4418
-32303.967 -137864.550 47.573
-32298.864 -137864.550 47.6351
-32293.762 -137864.550 47.7487
-32288.659 -137864.550 47.8706
-32283.556 -137864.550 47.9986
-32278.454 -137864.550 48.0396
-32273.351 -137864.550 48.1396
-32268.248 -137864.550 48.2465
-32263.146 -137864.550 48.3215
-32258.043 -137864.550 48.4361
-32252.940 -137864.550 48.6069
-32247.838 -137864.550 48.673
-32242.735 -137864.550 48.803
-32237.632 -137864.550 48.9526
-32232.530 -137864.550 49.0662
-32227.427 -137864.550 49.2504
-32222.325 -137864.550 49.3984
-32217.222 -137864.550 49.6001
-32212.119 -137864.550 49.7631
-32207.017 -137864.550 49.9391
-32201.914 -137864.550 50.1556
-32196.811 -137864.550 50.2923
